block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_5131,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502522
a_5202,52,Fairview via Preston Pkwy,a_merged_998630,5201,506799
a_5201,52,Fairview via Preston Pkwy,a_merged_998630,5201,506798
a_5631,56,Dunbar,a_merged_998630,5601,507003
a_5633,56,Dunbar,a_merged_998630,5601,507004
a_5533,59,Christopher,a_merged_998630,5900,507624
a_5632,56,Dunbar,a_merged_998630,5601,507005
a_5631,56,Dunbar,a_merged_998630,5601,507006
b_702,7,A Fairview Park via Connaught,s_merged_998638,714,552879
b_737,7,A Fairview Park via Connaught,s_merged_998638,714,552878
b_739,7,A Fairview Park via Connaught,s_merged_998638,714,552877
b_705,7,A Fairview Park via Connaught,s_merged_998638,714,552876
b_705,7,A Fairview Park via Connaught,s_merged_998638,714,552875
a_5633,56,Dunbar,a_merged_998630,5601,507007
b_734,7,A Fairview Park via Connaught,s_merged_998638,714,552873
b_706,7,A Fairview Park via Connaught,s_merged_998638,714,552872
b_702,7,A Fairview Park via Connaught,s_merged_998638,714,552871
b_737,7,A Fairview Park via Connaught,s_merged_998638,714,552870
a_334,11,Downtown,muwtf_merged_998634,1111,502238
a_334,11,Downtown,muwtf_merged_998634,1111,502239
a_1133,11,Downtown,muwtf_merged_998634,1111,502234
a_1134,11,Downtown,muwtf_merged_998634,1111,502235
a_334,11,Downtown,muwtf_merged_998634,1111,502236
a_334,11,Downtown,muwtf_merged_998634,1111,502237
a_1133,11,Downtown,muwtf_merged_998634,1111,502230
a_1981,11,Downtown,muwtf_merged_998634,1111,502231
a_1134,11,Downtown,muwtf_merged_998634,1111,502232
a_1132,11,Downtown,muwtf_merged_998634,1111,502233
b_709,7,D UW via University,muwtf_merged_998639,708,545211
b_8003,200,iXpress to Conestoga Mall,s_merged_998638,20001,553317
a_5532,59,Christopher,a_merged_998630,5900,507626
b_2235,22,Laurentian West to Highland Hills,a_merged_998635,2202,549902
b_5133,65,Fisher Mills,muwtf_merged_998639,6501,548423
a_5533,59,Christopher,a_merged_998630,5900,507627
b_1033,10,Fairview Park,muwtf_merged_998639,1011,546515
b_1031,10,Fairview Park,muwtf_merged_998639,1011,546514
b_1033,10,Fairview Park,muwtf_merged_998639,1011,546517
b_1032,10,Fairview Park,muwtf_merged_998639,1011,546516
a_5133,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502521
b_2233,23,Downtown,a_merged_998635,2311,549739
b_1033,10,Fairview Park,muwtf_merged_998639,1011,546513
b_1032,10,Fairview Park,muwtf_merged_998639,1011,546512
b_2233,23,Downtown,a_merged_998635,2311,549734
b_2232,23,Downtown,a_merged_998635,2311,549735
b_2234,23,Downtown,a_merged_998635,2311,549736
b_2235,23,Downtown,a_merged_998635,2311,549737
b_2234,23,Idlewood,a_merged_998635,2301,549730
b_2233,23,Idlewood,a_merged_998635,2301,549731
b_2231,23,Idlewood,a_merged_998635,2301,549732
b_2231,23,Downtown,a_merged_998635,2311,549733
b_1981,11,Downtown,muwtf_merged_998639,1111,545522
b_5532,63,Champlain,a_merged_998635,6300,550897
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502490
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502491
a_2232,22,Laurentian West to Forest Glen,muwtf_merged_998634,2201,503773
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502493
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502494
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502495
a_1131,8,University via Franklin/Westmount,muwtf_merged_998634,802,502948
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502497
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502498
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502499
a_839,8,University via Franklin/Westmount,muwtf_merged_998634,802,502944
a_884,8,University via Franklin/Westmount,muwtf_merged_998634,802,502945
a_883,8,University via Courtland/Weber,muwtf_merged_998634,801,502942
a_881,8,University via Franklin/Westmount,muwtf_merged_998634,802,502943
a_883,8,University via Courtland/Weber,muwtf_merged_998634,801,502940
a_882,8,University via Courtland/Weber,muwtf_merged_998634,801,502941
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_998634,2201,503770
a_2101,21,Elmira,muwtf_merged_998634,2101,503641
a_931,5,Erb West,muwtf_merged_998634,501,503019
a_931,5,Erb West,muwtf_merged_998634,501,503018
a_1381,9,Lakeshore to UW,muwtf_merged_998634,901,503549
a_932,9,Lakeshore to UW,muwtf_merged_998634,901,503548
a_940,5,Erb West,muwtf_merged_998634,501,503013
a_1382,9,Lakeshore to UW,muwtf_merged_998634,901,503544
a_1384,9,Lakeshore to UW,muwtf_merged_998634,901,503547
a_933,9,Lakeshore to UW,muwtf_merged_998634,901,503546
a_931,9,Lakeshore to UW,muwtf_merged_998634,901,503541
a_934,9,Lakeshore to UW,muwtf_merged_998634,901,503540
a_1244,5,Erb West,muwtf_merged_998634,501,503015
a_936,5,Erb West,muwtf_merged_998634,501,503014
a_2236,22,Laurentian West to Forest Glen,muwtf_merged_998634,2201,503771
a_5431,58,Elmwood,muwtf_merged_998634,5800,504984
a_1237,27,Chicopee,a_merged_998630,2701,507208
a_1283,27,Chicopee,a_merged_998630,2701,507209
a_5432,58,Elmwood,muwtf_merged_998634,5800,504985
a_1232,27,Fairview Park,a_merged_998630,2711,507202
a_1235,27,Fairview Park,a_merged_998630,2711,507203
a_1235,27,Fairview Park,a_merged_998630,2711,507200
a_1236,27,Fairview Park,a_merged_998630,2711,507201
a_1234,27,Chicopee,a_merged_998630,2701,507206
a_1235,27,Chicopee,a_merged_998630,2701,507207
a_1236,27,Fairview Park,a_merged_998630,2711,507204
a_1232,27,Fairview Park,a_merged_998630,2711,507205
a_5431,58,Elmwood,muwtf_merged_998634,5800,504987
a_5432,58,Elmwood,muwtf_merged_998634,5800,504980
a_5431,58,Elmwood,muwtf_merged_998634,5800,504981
b_2235,23,Idlewood,a_merged_998635,2301,549711
a_5433,58,Elmwood,muwtf_merged_998634,5800,504982
a_5432,58,Elmwood,muwtf_merged_998634,5800,504983
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547045
b_707,7,A Fairview Park via Connaught,a_merged_998635,714,551579
b_712,7,A Fairview Park via Connaught,a_merged_998635,714,551578
b_711,7,A Fairview Park via Connaught,a_merged_998635,714,551573
b_705,7,F Fairview Park via Wilson,a_merged_998635,717,551572
b_709,7,F Fairview Park via Wilson,a_merged_998635,717,551571
b_704,7,F Fairview Park via Wilson,a_merged_998635,717,551570
b_701,7,A Fairview Park via Connaught,a_merged_998635,714,551577
b_706,7,A Fairview Park via Connaught,a_merged_998635,714,551576
b_701,7,A Fairview Park via Connaught,a_merged_998635,714,551575
b_712,7,A Fairview Park via Connaught,a_merged_998635,714,551574
b_8101,201,UW/LAURIER,muwtf_merged_998639,20101,547848
b_8102,201,UW/LAURIER,muwtf_merged_998639,20101,547849
b_2403,24,Highland to Downtown,muwtf_merged_998639,2411,544603
b_8102,201,UW/LAURIER,muwtf_merged_998639,20101,547840
b_8103,201,UW/LAURIER,muwtf_merged_998639,20101,547841
b_8101,201,UW/LAURIER,muwtf_merged_998639,20101,547842
b_8102,201,UW/LAURIER,muwtf_merged_998639,20101,547843
b_8103,201,UW/LAURIER,muwtf_merged_998639,20101,547844
b_8101,201,UW/LAURIER,muwtf_merged_998639,20101,547845
b_8102,201,UW/LAURIER,muwtf_merged_998639,20101,547846
a_132,1,Stanley Park via Lorraine,muwtf_merged_998634,102,501670
a_1132,6,Downtown,muwtf_merged_998634,601,501147
a_1133,6,Downtown,muwtf_merged_998634,601,501146
a_1134,6,Downtown,muwtf_merged_998634,601,501145
a_634,6,Downtown,muwtf_merged_998634,601,501144
a_631,6,Downtown,muwtf_merged_998634,601,501143
a_1132,6,Downtown,muwtf_merged_998634,601,501142
a_1133,6,Downtown,muwtf_merged_998634,601,501141
a_1134,6,Downtown,muwtf_merged_998634,601,501140
b_934,13,Laurelwood to UW,a_merged_998635,1311,550551
a_634,6,Downtown,muwtf_merged_998634,601,501149
a_631,6,Downtown,muwtf_merged_998634,601,501148
a_5433,58,Elmwood,muwtf_merged_998634,5800,504962
b_5632,67,Lovell Industrial,muwtf_merged_998639,6700,544823
b_5631,67,Lovell Industrial,muwtf_merged_998639,6700,544822
b_5632,67,Lovell Industrial,muwtf_merged_998639,6700,544821
b_5681,67,Lovell Industrial,muwtf_merged_998639,6700,544820
b_5681,67,Lovell Industrial,muwtf_merged_998639,6700,544827
b_5682,67,Lovell Industrial,muwtf_merged_998639,6700,544826
b_5632,67,Lovell Industrial,muwtf_merged_998639,6700,544825
b_8001,200,iXpress to Ainslie Terminal,a_merged_998635,20011,551219
b_5681,67,Lovell Industrial,muwtf_merged_998639,6700,544829
b_5632,67,Lovell Industrial,muwtf_merged_998639,6700,544828
b_851,8,Fairview via Westmount/East TR,s_merged_998638,813,552640
b_803,8,Fairview via Westmount/East TR,s_merged_998638,813,552641
b_851,8,Fairview via Westmount/East TR,s_merged_998638,813,552642
b_803,8,Fairview via Westmount/East TR,s_merged_998638,813,552643
b_802,8,University via East/Westmount,s_merged_998638,803,552644
b_801,8,University via East/Westmount,s_merged_998638,803,552645
b_802,8,University via East/Westmount,s_merged_998638,803,552646
b_802,8,University via East/Westmount,s_merged_998638,803,552647
b_801,8,University via East/Westmount,s_merged_998638,803,552648
b_802,8,University via East/Westmount,s_merged_998638,803,552649
a_5531,59,Christopher,muwtf_merged_998634,5900,501323
a_803,8,University via Courtland/Weber,s_merged_998633,801,509280
a_707,7,C Conestoga Mall,muwtf_merged_998634,701,501857
a_5531,59,Christopher,muwtf_merged_998634,5900,501320
a_756,7,C Conestoga Mall,muwtf_merged_998634,701,501851
a_751,7,C Conestoga Mall,muwtf_merged_998634,701,501850
a_783,7,C Conestoga Mall,muwtf_merged_998634,701,501853
a_5533,59,Christopher,muwtf_merged_998634,5900,501324
a_5532,59,Christopher,muwtf_merged_998634,5900,501329
a_5532,59,Christopher,muwtf_merged_998634,5900,501328
a_759,7,D UW via University,muwtf_merged_998634,702,501859
a_803,8,University via Courtland/Weber,s_merged_998633,801,509282
b_5135,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550228
b_5136,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550229
b_935,5,Uptown,a_merged_998635,511,550738
a_851,8,University via Courtland/Weber,s_merged_998633,801,509283
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550220
a_803,8,University via Courtland/Weber,s_merged_998633,801,509284
b_933,5,Uptown,a_merged_998635,511,550730
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550223
b_5134,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550224
b_5135,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550225
b_931,5,Uptown,a_merged_998635,511,550734
a_801,8,Fairview via Weber/Courtland TR,s_merged_998633,811,509285
b_5201,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548005
a_802,8,Fairview via Weber/Courtland TR,s_merged_998633,811,509286
b_5203,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548004
a_432,22,Laurentian West to Forest Glen,muwtf_merged_998634,2211,503847
b_5203,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548007
b_2534,25,Queen South to Downtown,muwtf_merged_998639,2511,545994
a_802,8,Fairview via Weber/Courtland TR,s_merged_998633,811,509288
b_2581,25,Queen South to Downtown,muwtf_merged_998639,2511,545996
b_132,1,Downtown via Lorraine/Becker,muwtf_merged_998639,114,545030
b_2532,25,Queen South to Downtown,muwtf_merged_998639,2511,545990
b_1283,17,Fairview Park,s_merged_998638,1701,553046
b_2582,25,Queen South to Downtown,muwtf_merged_998639,2511,545992
a_801,8,Fairview via Weber/Courtland TR,s_merged_998633,811,509289
b_332,3,Ottawa South,muwtf_merged_998639,300,545037
b_131,25,Queen South to Downtown,muwtf_merged_998639,2511,545998
b_2532,25,Queen South to Downtown,muwtf_merged_998639,2511,545999
b_331,3,Ottawa South,muwtf_merged_998639,300,545036
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550217
b_333,3,Ottawa South,muwtf_merged_998639,300,545035
b_332,3,Ottawa South,muwtf_merged_998639,300,545034
a_2402,24,Highland to Downtown,a_merged_998630,2411,506494
a_2401,24,Highland to Downtown,a_merged_998630,2411,506495
a_2402,24,Highland to Downtown,a_merged_998630,2411,506496
a_2532,24,Downtown via Highview,a_merged_998630,2412,506497
a_2402,24,Highland to Downtown,a_merged_998630,2411,506490
a_2401,24,Highland to Downtown,a_merged_998630,2411,506491
a_2402,24,Highland to Downtown,a_merged_998630,2411,506492
a_2401,24,Highland to Downtown,a_merged_998630,2411,506493
a_2532,24,Downtown via Highview,a_merged_998630,2412,506498
a_2532,24,Downtown via Highview,a_merged_998630,2412,506499
b_8031,200,iXpress to Conestoga Mall,muwtf_merged_998639,20001,548109
b_432,15,Frederick via Centennial,muwtf_merged_998639,1502,546078
b_2234,15,Frederick via Centennial,muwtf_merged_998639,1502,546079
b_432,15,Downtown,muwtf_merged_998639,1511,546076
b_5202,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548009
b_2234,15,Downtown,muwtf_merged_998639,1511,546074
b_2281,15,Downtown,muwtf_merged_998639,1511,546075
b_132,15,Downtown,muwtf_merged_998639,1511,546072
b_2234,15,Downtown,muwtf_merged_998639,1511,546073
b_233,15,Downtown,muwtf_merged_998639,1511,546070
b_5201,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548008
b_1232,17,Heritage Park,s_merged_998638,1700,553040
b_8003,200,iXpress to Conestoga Mall,muwtf_merged_998639,20001,548105
b_5334,66,Winston,muwtf_merged_998639,6601,548454
b_5333,66,Winston,muwtf_merged_998639,6601,548455
b_5332,66,Winston,muwtf_merged_998639,6601,548452
b_5281,66,Winston,muwtf_merged_998639,6601,548453
a_1031,10,Fairview Park via Becthel,a_merged_998630,1012,506670
a_1002,10,Fairview Park via Becthel,a_merged_998630,1012,506671
a_1033,10,Fairview Park via Becthel,a_merged_998630,1012,506672
a_1002,10,Fairview Park via Becthel,a_merged_998630,1012,506673
a_1031,10,Fairview Park via Becthel,a_merged_998630,1012,506674
a_1002,10,Fairview Park via Becthel,a_merged_998630,1012,506675
a_1033,10,Fairview Park via Becthel,a_merged_998630,1012,506676
a_1002,10,Fairview Park via Becthel,a_merged_998630,1012,506677
a_1031,10,Fairview Park via Becthel,a_merged_998630,1012,506678
a_1002,10,Fairview Park via Becthel,a_merged_998630,1012,506679
b_5331,66,Winston,muwtf_merged_998639,6601,548451
a_1131,3,to Strasburg only,a_merged_998630,302,506054
a_131,1,Downtown via Lorraine,a_merged_998630,112,506055
a_133,1,Stanley Park via River,a_merged_998630,101,506056
a_715,7,C Conestoga Mall,muwtf_merged_998634,701,501854
a_131,1,Stanley Park via River,a_merged_998630,101,506057
a_1131,3,Ottawa South to Downtown,a_merged_998630,301,506050
a_1131,3,Ottawa South to Downtown,a_merged_998630,301,506051
a_331,3,Ottawa South,a_merged_998630,300,506052
a_332,3,Ottawa South,a_merged_998630,300,506053
a_940,5,Uptown,muwtf_merged_998634,511,503031
a_9959,9959,Rt 7 trip,muwtf_merged_998634,995902,502397
a_1131,6,Bridgeport,a_merged_998630,600_merged_998643,505937
a_1132,6,Bridgeport,a_merged_998630,600_merged_998643,505934
a_932,5,Uptown,muwtf_merged_998634,511,503032
a_1131,6,Bridgeport,a_merged_998630,600_merged_998643,505932
b_2102,21,Elmira,muwtf_merged_998639,2101,546947
a_2031,6,Bridgeport,a_merged_998630,600_merged_998643,505933
a_2032,6,Bridgeport,a_merged_998630,600_merged_998643,505930
a_432,4,Glasgow,muwtf_merged_998634,412,503886
a_231,2,Downtown via Southmoor,muwtf_merged_998634,222,502443
a_631,6,Bridgeport,a_merged_998630,600_merged_998643,505931
a_232,2,Downtown via Southmoor,muwtf_merged_998634,222,502442
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547039
b_5531,55,St. Andrews,muwtf_merged_998639,5500,547038
b_1281,27,Chicopee,s_merged_998638,2701,553066
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547031
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547030
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547033
b_5531,55,St. Andrews,muwtf_merged_998639,5500,547032
b_5533,55,St. Andrews,muwtf_merged_998639,5500,547035
b_5531,55,St. Andrews,muwtf_merged_998639,5500,547034
b_5531,55,St. Andrews,muwtf_merged_998639,5500,547037
b_5532,55,St. Andrews,muwtf_merged_998639,5500,547036
b_803,8,Fairview via Weber/Courtland TR,a_merged_998635,811,549503
a_434,4,Downtown from TBW,muwtf_merged_998634,402,503927
b_803,8,University via Franklin/Westmount,a_merged_998635,802,549501
b_802,8,University via Franklin/Westmount,a_merged_998635,802,549500
b_804,8,University via Franklin/Westmount,a_merged_998635,802,549507
b_807,8,University via Franklin/Westmount,a_merged_998635,802,549506
b_801,8,University via Franklin/Westmount,a_merged_998635,802,549505
a_433,4,Downtown from TBW,muwtf_merged_998634,402,503926
b_802,8,University via Franklin/Westmount,a_merged_998635,802,549509
b_803,8,University via Franklin/Westmount,a_merged_998635,802,549508
a_1181,11,Country Hills Sunday,s_merged_998633,1102,509365
a_432,4,Downtown from TBW,muwtf_merged_998634,402,503924
a_1283,29,To King/University turnaround,a_merged_998630,2901,507877
a_434,4,Downtown from TBW,muwtf_merged_998634,402,503923
b_1281,27,Chicopee,s_merged_998638,2701,553060
a_739,7,A Fairview Park via Connaught,s_merged_998633,714,509560
a_433,4,Downtown from TBW,muwtf_merged_998634,402,503922
b_1235,17,Heritage Park,s_merged_998638,1700,553048
b_2235,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547080
a_431,4,Downtown from TBW,muwtf_merged_998634,402,503921
a_712,7,C Conestoga Mall,muwtf_merged_998634,701,501852
a_1131,11,Country Hills Sunday,s_merged_998633,1102,509360
b_731,9,Lakeshore to Conestoga Mall,s_merged_998638,911,553125
a_5631,60,Northview Acres,a_merged_998630,6000,507071
a_5136,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502550
a_5136,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502553
a_5134,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502552
a_5633,60,Northview Acres,a_merged_998630,6000,507075
a_5631,60,Northview Acres,a_merged_998630,6000,507074
a_5631,60,Northview Acres,a_merged_998630,6000,507077
a_5136,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502556
a_5135,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502559
a_5136,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502558
a_714,7,B Fairview Park via Weber,muwtf_merged_998634,713,502009
a_715,7,B Fairview Park via Weber,muwtf_merged_998634,713,502008
a_5532,55,St. Andrews,muwtf_merged_998634,5500,503750
a_5531,55,St. Andrews,muwtf_merged_998634,5500,503751
a_5531,55,St. Andrews,muwtf_merged_998634,5500,503752
a_5631,9855,Melran PM Special,muwtf_merged_998634,985501,503753
a_802,8,University via East/Westmount,s_merged_998633,803,509338
